TIME,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags,roll,pitch,yaw
2023-02-15-12-06-06.035402788,,,,,,55.67831039428711,55.67831039428711,55.67831039428711,,,,5.6116204261779785,5.612306118011475,1.8058241605758667,-0.024779576808214188,-0.016196560114622116,0.6614839434623718,0.0009426861070096493,0.0009409885969944298,0.17000000178813934,2.0,1.0,1025.0,-0.02903865836560726,-0.01651286520063877,0.0867389440536499
2023-02-15-12-06-06.068343142,,,,,,,,,,,,,,,,,,,,,,,,-0.029039425775408745,-0.016524480655789375,0.0867391973733902
2023-02-15-12-06-06.068423743,,,,,,55.67831039428711,55.67831039428711,55.67831039428711,,,,5.6116204261779785,5.612306118011475,1.8058241605758667,-0.024785449728369713,-0.016210613772273064,0.6614819169044495,0.0009426861070096493,0.0009409885969944298,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.101311733,,,,,,,,,,,,,,,,,,,,,,,,-0.02903834916651249,-0.016541218385100365,0.08674856275320053
2023-02-15-12-06-06.101384701,,,,,,55.67831039428711,55.67831039428711,55.67831039428711,,,,5.6116204261779785,5.612306118011475,1.8058241605758667,-0.02479078620672226,-0.016229897737503052,0.6614864468574524,0.0009426861070096493,0.0009409885969944298,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.134284179,,,,,,,,,,,,,,,,,,,,,,,,-0.02905808761715889,-0.016545144841074944,0.08675196021795273
2023-02-15-12-06-06.134363593,,,,,,55.67831039428711,55.67831039428711,55.67831039428711,,,,5.6116204261779785,5.612306118011475,1.8058241605758667,-0.024803396314382553,-0.016231359913945198,0.6614874005317688,0.0009426861070096493,0.0009409885969944298,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.167257591,,,,,,55.67831039428711,55.67831039428711,55.67831039428711,,,,5.6116204261779785,5.612306118011475,1.8058241605758667,-0.024793831631541252,-0.01622566021978855,0.6614747047424316,0.0009426861070096493,0.0009409885969944298,0.17000000178813934,2.0,1.0,1025.0,-0.029059836640954018,-0.01655026525259018,0.08673912286758423
2023-02-15-12-06-06.200235903,,,,,,,,,,,,,,,,,,,,,,,,-0.02905881591141224,-0.016548195853829384,0.08673594146966934
2023-02-15-12-06-06.200323475,,,,,,55.67831039428711,55.67831039428711,55.67831039428711,,,,5.6116204261779785,5.612306118011475,1.8058241605758667,-0.0248031597584486,-0.01622292771935463,0.6614624261856079,0.0009426861070096493,0.0009409885969944298,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.233199640,,,,,,,,,,,,,,,,,,,,,,,,-0.02906062826514244,-0.01652470789849758,0.08673195540904999
2023-02-15-12-06-06.233275197,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024801544845104218,-0.016210360452532768,0.6614660024642944,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.266235057,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.02479192242026329,-0.01619986817240715,0.6614549160003662,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,-0.02905045822262764,-0.01652037911117077,0.08672846108675003
2023-02-15-12-06-06.299260953,,,,,,,,,,,,,,,,,,,,,,,,-0.02904789336025715,-0.01651817001402378,0.0867186188697815
2023-02-15-12-06-06.299337056,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024784188717603683,-0.01619182527065277,0.6614435315132141,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.332206974,,,,,,,,,,,,,,,,,,,,,,,,-0.02903457172214985,-0.016518427059054375,0.08672446012496948
2023-02-15-12-06-06.332288372,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024767883121967316,-0.0161992609500885,0.6614418625831604,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.365235615,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.02475704438984394,-0.01620951108634472,0.6614473462104797,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,-0.02902098000049591,-0.01652158983051777,0.08673317730426788
2023-02-15-12-06-06.398229900,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024761000648140907,-0.016215048730373383,0.6614534258842468,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,-0.02902955934405327,-0.016530418768525124,0.08674026280641556
2023-02-15-12-06-06.431218759,,,,,,,,,,,,,,,,,,,,,,,,-0.029029324650764465,-0.016538105905056,0.08673486858606339
2023-02-15-12-06-06.431306656,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024752529338002205,-0.01621897704899311,0.6614511609077454,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.464231999,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024765893816947937,-0.01622798666357994,0.6614435911178589,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,-0.029030222445726395,-0.01654232293367386,0.0867297500371933
2023-02-15-12-06-06.497132557,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.02476014941930771,-0.01623900607228279,0.6614422798156738,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,-0.029024312272667885,-0.016553109511733055,0.08673582226037979
2023-02-15-12-06-06.530054423,,,,,,,,,,,,,,,,,,,,,,,,-0.02902364358305931,-0.016552144661545753,0.08674200624227524
2023-02-15-12-06-06.530135207,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024765945971012115,-0.016231784597039223,0.6614407300949097,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.563166133,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.02476179227232933,-0.016228051856160164,0.6614327430725098,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,-0.02902940846979618,-0.016554659232497215,0.08673274517059326
2023-02-15-12-06-06.596066561,,,,,,,,,,,,,,,,,,,,,,,,-0.02903326228260994,-0.016542257741093636,0.08673205226659775
2023-02-15-12-06-06.596164691,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024755243211984634,-0.016223760321736336,0.6614266633987427,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.630079306,,,,,,,,,,,,,,,,,,,,,,,,-0.02902575023472309,-0.016553539782762527,0.08673534542322159
2023-02-15-12-06-06.630174408,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024756550788879395,-0.01624363660812378,0.6614316701889038,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.663030443,,,,,,,,,,,,,,,,,,,,,,,,-0.02901727519929409,-0.01656055450439453,0.086733378469944
2023-02-15-12-06-06.663105225,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024750662967562675,-0.016248175874352455,0.661424458026886,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.695984831,,,,,,,,,,,,,,,,,,,,,,,,-0.029023192822933197,-0.016567913815379143,0.08673470467329025
2023-02-15-12-06-06.696074286,,,,,,55.67772674560547,55.67772674560547,55.67772674560547,,,,5.611853122711182,5.612538814544678,1.8057992458343506,-0.024747073650360107,-0.016256242990493774,0.6614176034927368,0.0009427680633962154,0.0009409553022123873,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.729013634,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.024742774665355682,-0.016254087910056114,0.6614128947257996,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,-0.029019339010119438,-0.016570817679166794,0.08673287183046341
2023-02-15-12-06-06.762005455,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.024742189794778824,-0.01625107228755951,0.6614194512367249,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,-0.029010208323597908,-0.01657017692923546,0.08673252165317535
2023-02-15-12-06-06.794948313,,,,,,,,,,,,,,,,,,,,,,,,-0.029012318700551987,-0.016582567244768143,0.08673322945833206
2023-02-15-12-06-06.795028861,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.0247369185090065,-0.016261260956525803,0.6614073514938354,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.827964538,,,,,,,,,,,,,,,,,,,,,,,,-0.02901644818484783,-0.016575537621974945,0.08671942353248596
2023-02-15-12-06-06.828060493,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.024744752794504166,-0.016258616000413895,0.6613970994949341,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.860849348,,,,,,,,,,,,,,,,,,,,,,,,-0.029027199372649193,-0.016577372327446938,0.08673576265573502
2023-02-15-12-06-06.860932218,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.02475147135555744,-0.01625680737197399,0.661400556564331,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.893822487,,,,,,,,,,,,,,,,,,,,,,,,-0.029032239690423012,-0.016577575355768204,0.08674270659685135
2023-02-15-12-06-06.893901236,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.02475971356034279,-0.016265423968434334,0.6614060401916504,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.926821847,,,,,,,,,,,,,,,,,,,,,,,,-0.029034731909632683,-0.016585849225521088,0.0867522805929184
2023-02-15-12-06-06.926898072,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.024761486798524857,-0.016264675185084343,0.6614160537719727,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.959831572,,,,,,,,,,,,,,,,,,,,,,,,-0.029041113331913948,-0.016596050933003426,0.08674217015504837
2023-02-15-12-06-06.959915529,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.024765461683273315,-0.016279183328151703,0.6614084839820862,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-06.992855424,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.02476126328110695,-0.016283081844449043,0.6613976955413818,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,-0.029030488803982735,-0.016594495624303818,0.08674414455890656
2023-02-15-12-06-07.025815687,,,,,,,,,,,,,,,,,,,,,,,,-0.02903769165277481,-0.01659388653934002,0.08673332631587982
2023-02-15-12-06-07.025900722,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.024767182767391205,-0.01628744602203369,0.6613835692405701,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.058753055,,,,,,,,,,,,,,,,,,,,,,,,-0.029052844271063805,-0.016601311042904854,0.08673673868179321
2023-02-15-12-06-07.058829466,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.02477450855076313,-0.016281340271234512,0.6613860726356506,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.091862909,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.02476569637656212,-0.016290167346596718,0.6613803505897522,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,-0.02906149998307228,-0.016597969457507133,0.0867302417755127
2023-02-15-12-06-07.124778480,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.02475808747112751,-0.016279814764857292,0.6613833904266357,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,-0.02903931960463524,-0.01660323701798916,0.08673666417598724
2023-02-15-12-06-07.157692926,,,,,,,,,,,,,,,,,,,,,,,,-0.029036298394203186,-0.01659238152205944,0.08673372864723206
2023-02-15-12-06-07.157783291,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.024758843705058098,-0.016277264803647995,0.6613675355911255,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.190677922,,,,,,,,,,,,,,,,,,,,,,,,-0.02902974560856819,-0.01657368801534176,0.08673688769340515
2023-02-15-12-06-07.190765808,,,,,,55.67714309692383,55.67714309692383,55.67714309692383,,,,5.612085342407227,5.6127705574035645,1.8057743310928345,-0.024748314172029495,-0.01626463420689106,0.6613693237304688,0.0009428446646779776,0.0009409172926098108,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.223688785,,,,,,,,,,,,,,,,,,,,,,,,-0.029031865298748016,-0.016590770334005356,0.08672665059566498
2023-02-15-12-06-07.223782145,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024757564067840576,-0.01627928949892521,0.6613553762435913,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.256675699,,,,,,,,,,,,,,,,,,,,,,,,-0.029038656502962112,-0.016582999378442764,0.08671320974826813
2023-02-15-12-06-07.256756696,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024759162217378616,-0.016266044229269028,0.6613376140594482,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.289670129,,,,,,,,,,,,,,,,,,,,,,,,-0.02903570421040058,-0.01657721772789955,0.08670869469642639
2023-02-15-12-06-07.289738890,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024765850976109505,-0.01626461185514927,0.661329448223114,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.322649086,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024762282148003578,-0.01626311056315899,0.6613157987594604,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,-0.02903781644999981,-0.01658445969223976,0.08669503033161163
2023-02-15-12-06-07.355592638,,,,,,,,,,,,,,,,,,,,,,,,-0.02904493920505047,-0.01658695936203003,0.0866863876581192
2023-02-15-12-06-07.355672479,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024767166003584862,-0.016268255189061165,0.6613006591796875,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.388620582,,,,,,,,,,,,,,,,,,,,,,,,-0.029062865301966667,-0.016594190150499344,0.08668199926614761
2023-02-15-12-06-07.388690793,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024784114211797714,-0.016280997544527054,0.6612941026687622,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.421608644,,,,,,,,,,,,,,,,,,,,,,,,-0.029065633192658424,-0.016597839072346687,0.08668074756860733
2023-02-15-12-06-07.421691094,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.02479131706058979,-0.016283536329865456,0.6612945199012756,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.454529491,,,,,,,,,,,,,,,,,,,,,,,,-0.02906869165599346,-0.01660248264670372,0.08667959272861481
2023-02-15-12-06-07.454616127,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024791516363620758,-0.016283035278320312,0.661292552947998,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.487572707,,,,,,,,,,,,,,,,,,,,,,,,-0.029079295694828033,-0.0166002344340086,0.08667769283056259
2023-02-15-12-06-07.487664488,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024806801229715347,-0.01628069020807743,0.661283016204834,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.520496198,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024805204942822456,-0.016280224546790123,0.6612796783447266,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,-0.029082253575325012,-0.016600148752331734,0.08667514473199844
2023-02-15-12-06-07.553476234,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024807602167129517,-0.016276022419333458,0.6612801551818848,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,-0.029080383479595184,-0.016585448756814003,0.08668641746044159
2023-02-15-12-06-07.586448689,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.0248173326253891,-0.01626446284353733,0.6612772941589355,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,-0.029091602191329002,-0.0165752824395895,0.08668428659439087
2023-02-15-12-06-07.619481345,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.02480834722518921,-0.01625884883105755,0.6612693667411804,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,-0.029090257361531258,-0.016574669629335403,0.08667729049921036
2023-02-15-12-06-07.652423865,,,,,,,,,,,,,,,,,,,,,,,,-0.029093947261571884,-0.016591578722000122,0.08667142689228058
2023-02-15-12-06-07.652506784,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024811208248138428,-0.016280269250273705,0.6612570881843567,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.685403647,,,,,,,,,,,,,,,,,,,,,,,,-0.02909255586564541,-0.016596568748354912,0.08666504174470901
2023-02-15-12-06-07.685496035,,,,,,55.67655944824219,55.67655944824219,55.67655944824219,,,,5.6123175621032715,5.613003253936768,1.805749535560608,-0.024810684844851494,-0.016287729144096375,0.6612527370452881,0.000942911661695689,0.0009408779442310333,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-07.718458292,,,,,,55.67597579956055,55.67597579956055,55.67597579956055,,,,5.612549781799316,5.6132354736328125,1.8057246208190918,-0.024813637137413025,-0.016270548105239868,0.6612468361854553,0.000942978251259774,0.0009408452897332609,0.17000000178813934,2.0,1.0,1025.0,-0.029083946719765663,-0.01658254861831665,0.08666078746318817
2023-02-15-12-06-07.751404498,,,,,,55.67597579956055,55.67597579956055,55.67597579956055,,,,5.612549781799316,5.6132354736328125,1.8057246208190918,-0.024802226573228836,-0.016267079859972,0.6612318754196167,0.000942978251259774,0.0009408452897332609,0.17000000178813934,2.0,1.0,1025.0,-0.029084818437695503,-0.016579141840338707,0.08665493130683899
2023-02-15-12-06-07.784326204,,,,,,,,,,,,,,,,,,,,,,,,-0.029091671109199524,-0.016579559072852135,0.08663682639598846
