TIME,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags,roll,pitch,yaw
2023-02-15-12-04-50.532292041,,,,,,55.76647186279297,55.76647186279297,55.76647186279297,,,,5.576340675354004,5.5770368576049805,1.809586524963379,-0.02586960792541504,-0.01664775051176548,0.6630552411079407,0.0009376563830301166,0.0009407580946572125,0.17000000178813934,2.0,1.0,1025.0,-0.02927073836326599,-0.01655060611665249,0.09030552208423615
2023-02-15-12-04-50.565317187,,,,,,55.76647186279297,55.76647186279297,55.76647186279297,,,,5.576340675354004,5.5770368576049805,1.809586524963379,-0.025871841236948967,-0.016654852777719498,0.6630714535713196,0.0009376563830301166,0.0009407580946572125,0.17000000178813934,2.0,1.0,1025.0,-0.029269685968756676,-0.016554195433855057,0.09031131118535995
2023-02-15-12-04-50.598324415,,,,,,55.76647186279297,55.76647186279297,55.76647186279297,,,,5.576340675354004,5.5770368576049805,1.809586524963379,-0.02588275633752346,-0.01665976643562317,0.6630752682685852,0.0009376563830301166,0.0009407580946572125,0.17000000178813934,2.0,1.0,1025.0,-0.02928439900279045,-0.016561375930905342,0.09031429886817932
2023-02-15-12-04-50.631245776,,,,,,,,,,,,,,,,,,,,,,,,-0.029288174584507942,-0.016558056697249413,0.09032511711120605
2023-02-15-12-04-50.631329475,,,,,,55.76647186279297,55.76647186279297,55.76647186279297,,,,5.576340675354004,5.5770368576049805,1.809586524963379,-0.0258930753916502,-0.016658609732985497,0.6630892157554626,0.0009376563830301166,0.0009407580946572125,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-50.664236111,,,,,,,,,,,,,,,,,,,,,,,,-0.02928905561566353,-0.016561003401875496,0.0903153046965599
2023-02-15-12-04-50.664313858,,,,,,55.76647186279297,55.76647186279297,55.76647186279297,,,,5.576340675354004,5.5770368576049805,1.809586524963379,-0.02588850073516369,-0.01666361652314663,0.6630816459655762,0.0009376563830301166,0.0009407580946572125,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-50.697191553,,,,,,,,,,,,,,,,,,,,,,,,-0.029265642166137695,-0.01656063087284565,0.09030178934335709
2023-02-15-12-04-50.697271217,,,,,,55.76647186279297,55.76647186279297,55.76647186279297,,,,5.576340675354004,5.5770368576049805,1.809586524963379,-0.025870773941278458,-0.01665160246193409,0.6630825400352478,0.0009376563830301166,0.0009407580946572125,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-50.730163466,,,,,,,,,,,,,,,,,,,,,,,,-0.029266759753227234,-0.016564078629016876,0.09029556810855865
2023-02-15-12-04-50.730248977,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.025866305455565453,-0.016658104956150055,0.6630759835243225,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-50.763195194,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.02588294818997383,-0.016655471175909042,0.6630894541740417,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,-0.02928415685892105,-0.016554487869143486,0.09030169993638992
2023-02-15-12-04-50.796159229,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.0258830264210701,-0.016646316275000572,0.6630989909172058,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,-0.02928493730723858,-0.01654883101582527,0.09030124545097351
2023-02-15-12-04-50.829134060,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.02587871439754963,-0.016659365966916084,0.6631030440330505,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,-0.029287189245224,-0.016559941694140434,0.09029559046030045
2023-02-15-12-04-50.862132634,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.025887461379170418,-0.016667384654283524,0.6631012558937073,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,-0.029277414083480835,-0.016562383621931076,0.09029758721590042
2023-02-15-12-04-50.895116453,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.025863561779260635,-0.016675474122166634,0.6631060242652893,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,-0.029262525960803032,-0.016571884974837303,0.09029999375343323
2023-02-15-12-04-50.928016795,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.025860559195280075,-0.016683459281921387,0.6631228923797607,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,-0.029259542003273964,-0.0165786761790514,0.09030109643936157
2023-02-15-12-04-50.961047406,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.025858404114842415,-0.0166817307472229,0.6631238460540771,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,-0.029256608337163925,-0.01657722145318985,0.09030389040708542
2023-02-15-12-04-50.993972540,,,,,,,,,,,,,,,,,,,,,,,,-0.029253896325826645,-0.01659904234111309,0.09028942137956619
2023-02-15-12-04-50.994048957,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.025850877165794373,-0.01669957861304283,0.6631208062171936,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.026979813,,,,,,,,,,,,,,,,,,,,,,,,-0.02924065850675106,-0.016593052074313164,0.09028927236795425
2023-02-15-12-04-51.027063189,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.025840559974312782,-0.01669190265238285,0.6631201505661011,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.059891651,,,,,,,,,,,,,,,,,,,,,,,,-0.02922743372619152,-0.016575930640101433,0.09029324352741241
2023-02-15-12-04-51.059962808,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.02583177573978901,-0.016676772385835648,0.6631299257278442,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.092954203,,,,,,,,,,,,,,,,,,,,,,,,-0.02922789379954338,-0.01656528189778328,0.09029155224561691
2023-02-15-12-04-51.093028580,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.02583865262567997,-0.01665770448744297,0.6631355881690979,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.125894083,,,,,,,,,,,,,,,,,,,,,,,,-0.029226256534457207,-0.016566399484872818,0.09029263257980347
2023-02-15-12-04-51.125994151,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.025835782289505005,-0.01666283793747425,0.663145899772644,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.158895759,,,,,,,,,,,,,,,,,,,,,,,,-0.029223576188087463,-0.016572773456573486,0.09029082208871841
2023-02-15-12-04-51.159003808,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.025824185460805893,-0.016665752977132797,0.6631472706794739,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.191911028,,,,,,,,,,,,,,,,,,,,,,,,-0.02923537604510784,-0.016568414866924286,0.09029653668403625
2023-02-15-12-04-51.191991028,,,,,,55.76588821411133,55.76588821411133,55.76588821411133,,,,5.57657527923584,5.577271938323975,1.8095614910125732,-0.025841914117336273,-0.016667867079377174,0.6631549000740051,0.0009376543457619846,0.0009407884208485484,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.224883381,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025838546454906464,-0.016669100150465965,0.6631577610969543,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,-0.02922559343278408,-0.016571901738643646,0.09029591083526611
2023-02-15-12-04-51.257887124,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025846047326922417,-0.016664205119013786,0.6631640195846558,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,-0.029236914590001106,-0.016574352979660034,0.09029161930084229
2023-02-15-12-04-51.290891979,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025845842435956,-0.01667184568941593,0.66316157579422,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,-0.02923726662993431,-0.016568154096603394,0.09028665721416473
2023-02-15-12-04-51.323847362,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.02584894932806492,-0.016676917672157288,0.6631640791893005,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,-0.029250238090753555,-0.016583992168307304,0.09028317779302597
2023-02-15-12-04-51.356807294,,,,,,,,,,,,,,,,,,,,,,,,-0.02924627624452114,-0.01657879911363125,0.09027840197086334
2023-02-15-12-04-51.356888698,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.0258412454277277,-0.016677623614668846,0.6631656289100647,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.389778997,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.02582765556871891,-0.016673333942890167,0.6631700396537781,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,-0.0292308758944273,-0.016579939052462578,0.09027691930532455
2023-02-15-12-04-51.422666006,,,,,,,,,,,,,,,,,,,,,,,,-0.029219672083854675,-0.016573937609791756,0.09027671813964844
2023-02-15-12-04-51.422740506,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025824053213000298,-0.016670722514390945,0.6631721258163452,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.455722527,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025821194052696228,-0.016665654256939888,0.6631772518157959,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,-0.029217150062322617,-0.01656065136194229,0.09027115255594254
2023-02-15-12-04-51.488644504,,,,,,,,,,,,,,,,,,,,,,,,-0.029226500540971756,-0.01657983288168907,0.09027279168367386
2023-02-15-12-04-51.488726348,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025833023712038994,-0.01667139120399952,0.6631860733032227,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.521597860,,,,,,,,,,,,,,,,,,,,,,,,-0.029228681698441505,-0.01657533086836338,0.09027427434921265
2023-02-15-12-04-51.521675974,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025831162929534912,-0.016673658043146133,0.6631935238838196,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.554609414,,,,,,,,,,,,,,,,,,,,,,,,-0.029227372258901596,-0.016566772013902664,0.09027986228466034
2023-02-15-12-04-51.554696741,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025839263573288918,-0.016666090115904808,0.6631925106048584,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.587638228,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025849400088191032,-0.016670329496264458,0.6632061004638672,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,-0.029235802590847015,-0.016573887318372726,0.09027819335460663
2023-02-15-12-04-51.620666067,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.02582557313144207,-0.016681455075740814,0.6632024049758911,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,-0.02923106588423252,-0.016582118347287178,0.09027140587568283
2023-02-15-12-04-51.653634901,,,,,,,,,,,,,,,,,,,,,,,,-0.02921547181904316,-0.016572697088122368,0.09026937931776047
2023-02-15-12-04-51.653841638,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025817396119236946,-0.0166611485183239,0.6632066369056702,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.686589024,,,,,,55.76530456542969,55.76530456542969,55.76530456542969,,,,5.576810359954834,5.5775065422058105,1.8095365762710571,-0.025821678340435028,-0.01666092872619629,0.6632074117660522,0.0009376516100019217,0.0009408193291164935,0.17000000178813934,2.0,1.0,1025.0,-0.029214227572083473,-0.016563577577471733,0.0902654379606247
2023-02-15-12-04-51.719536816,,,,,,,,,,,,,,,,,,,,,,,,-0.029214834794402122,-0.016565220430493355,0.09027517586946487
2023-02-15-12-04-51.719617118,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.02582324482500553,-0.01666358672082424,0.6632198691368103,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.752549824,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025812393054366112,-0.016646385192871094,0.6632248759269714,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,-0.029211154207587242,-0.01654844544827938,0.09026862680912018
2023-02-15-12-04-51.785476012,,,,,,,,,,,,,,,,,,,,,,,,-0.029228797182440758,-0.016562271863222122,0.09025342017412186
2023-02-15-12-04-51.785564569,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025823304429650307,-0.016652993857860565,0.6632171273231506,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.819507009,,,,,,,,,,,,,,,,,,,,,,,,-0.02922782115638256,-0.01656150259077549,0.0902458131313324
2023-02-15-12-04-51.819599856,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025825949385762215,-0.016659114509820938,0.6632031202316284,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.852457361,,,,,,,,,,,,,,,,,,,,,,,,-0.029211577028036118,-0.01655680127441883,0.0902331992983818
2023-02-15-12-04-51.852537475,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025812791660428047,-0.01666104421019554,0.6632012724876404,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.885402993,,,,,,,,,,,,,,,,,,,,,,,,-0.029220009222626686,-0.016560040414333344,0.09023591130971909
2023-02-15-12-04-51.885489926,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025822004303336143,-0.016666416078805923,0.6632076501846313,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.918406187,,,,,,,,,,,,,,,,,,,,,,,,-0.029219135642051697,-0.016571495682001114,0.09022019803524017
2023-02-15-12-04-51.918491314,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025811627507209778,-0.01666269265115261,0.6632020473480225,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.951432921,,,,,,,,,,,,,,,,,,,,,,,,-0.02922498807311058,-0.016567982733249664,0.09021938592195511
2023-02-15-12-04-51.951518160,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025824014097452164,-0.016664061695337296,0.6632090210914612,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-51.984335751,,,,,,,,,,,,,,,,,,,,,,,,-0.029227564111351967,-0.016571179032325745,0.0902291089296341
2023-02-15-12-04-51.984407712,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025827456265687943,-0.016672935336828232,0.6632179021835327,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-52.017401510,,,,,,,,,,,,,,,,,,,,,,,,-0.0292228814214468,-0.016561422497034073,0.09022935479879379
2023-02-15-12-04-52.017471911,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.02582620456814766,-0.01666254550218582,0.6632224917411804,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-52.050368062,,,,,,,,,,,,,,,,,,,,,,,,-0.02922464720904827,-0.016556641086935997,0.09022577852010727
2023-02-15-12-04-52.050443948,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.02582155354321003,-0.01666579768061638,0.6632280349731445,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-52.083400400,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025836290791630745,-0.016667436808347702,0.6632295250892639,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,-0.029244951903820038,-0.01657622680068016,0.09022604674100876
2023-02-15-12-04-52.116354759,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025844771414995193,-0.016661809757351875,0.6632276177406311,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,-0.02924571931362152,-0.016566390171647072,0.09022125601768494
2023-02-15-12-04-52.149378780,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025843942537903786,-0.016656305640935898,0.6632262468338013,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,-0.029251625761389732,-0.016557229682803154,0.09021249413490295
2023-02-15-12-04-52.182304073,,,,,,55.76472091674805,55.76472091674805,55.76472091674805,,,,5.577045440673828,5.577741622924805,1.809511661529541,-0.025865478441119194,-0.016658155247569084,0.6632152795791626,0.0009376531234011054,0.0009408447076566517,0.17000000178813934,2.0,1.0,1025.0,-0.029268378391861916,-0.016557080671191216,0.09020224213600159
2023-02-15-12-04-52.215328694,,,,,,55.764137268066406,55.764137268066406,55.764137268066406,,,,5.577280521392822,5.577976703643799,1.809486746788025,-0.02585192583501339,-0.01666134037077427,0.6632083654403687,0.0009376530069857836,0.0009408646728843451,0.17000000178813934,2.0,1.0,1025.0,-0.029267560690641403,-0.016565848141908646,0.09019026160240173
2023-02-15-12-04-52.248301266,,,,,,55.764137268066406,55.764137268066406,55.764137268066406,,,,5.577280521392822,5.577976703643799,1.809486746788025,-0.025861194357275963,-0.01665123738348484,0.6632170677185059,0.0009376530069857836,0.0009408646728843451,0.17000000178813934,2.0,1.0,1025.0,-0.029258282855153084,-0.016551924869418144,0.09019093215465546
2023-02-15-12-04-52.281236160,,,,,,,,,,,,,,,,,,,,,,,,-0.029279319569468498,-0.016564911231398582,0.09018536657094955
2023-02-15-12-04-52.281310401,,,,,,55.764137268066406,55.764137268066406,55.764137268066406,,,,5.577280521392822,5.577976703643799,1.809486746788025,-0.025871651247143745,-0.0166618712246418,0.6632219552993774,0.0009376530069857836,0.0009408646728843451,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-52.314219436,,,,,,,,,,,,,,,,,,,,,,,,-0.02927357144653797,-0.01657930016517639,0.09018511325120926
2023-02-15-12-04-52.314298191,,,,,,55.764137268066406,55.764137268066406,55.764137268066406,,,,5.577280521392822,5.577976703643799,1.809486746788025,-0.025860559195280075,-0.016677280887961388,0.663223385810852,0.0009376530069857836,0.0009408646728843451,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-52.347191849,,,,,,,,,,,,,,,,,,,,,,,,-0.029273469001054764,-0.01659274473786354,0.09019100666046143
2023-02-15-12-04-52.347266438,,,,,,55.764137268066406,55.764137268066406,55.764137268066406,,,,5.577280521392822,5.577976703643799,1.809486746788025,-0.025865202769637108,-0.016695523634552956,0.6632286906242371,0.0009376530069857836,0.0009408646728843451,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-52.380280353,,,,,,55.764137268066406,55.764137268066406,55.764137268066406,,,,5.577280521392822,5.577976703643799,1.809486746788025,-0.025869671255350113,-0.016684208065271378,0.6632459163665771,0.0009376530069857836,0.0009408646728843451,0.17000000178813934,2.0,1.0,1025.0,-0.029272381216287613,-0.016588827595114708,0.09020503610372543
2023-02-15-12-04-52.413203920,,,,,,55.764137268066406,55.764137268066406,55.764137268066406,,,,5.577280521392822,5.577976703643799,1.809486746788025,-0.025862596929073334,-0.016682783141732216,0.6632496118545532,0.0009376530069857836,0.0009408646728843451,0.17000000178813934,2.0,1.0,1025.0,-0.029271677136421204,-0.016583332791924477,0.09019719809293747
2023-02-15-12-04-52.446115914,,,,,,,,,,,,,,,,,,,,,,,,-0.029281141236424446,-0.016597755253314972,0.09019343554973602
2023-02-15-12-04-52.446197556,,,,,,55.764137268066406,55.764137268066406,55.764137268066406,,,,5.577280521392822,5.577976703643799,1.809486746788025,-0.025867803022265434,-0.016698502004146576,0.6632501482963562,0.0009376530069857836,0.0009408646728843451,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-04-52.479085461,,,,,,,,,,,,,,,,,,,,,,,,-0.02927854284644127,-0.016606507822871208,0.09018248319625854
