TIME,roll,pitch,yaw
2023-02-15-12-31-09.256556505,-0.031168749555945396,-0.013235725462436676,-0.0356350839138031
2023-02-15-12-31-09.272542157,-0.031178582459688187,-0.013229506090283394,-0.035635773092508316
2023-02-15-12-31-09.288581718,-0.031168580055236816,-0.013224287889897823,-0.03563711792230606
2023-02-15-12-31-09.304538948,-0.03117198497056961,-0.013217118568718433,-0.03563835099339485
2023-02-15-12-31-09.320549530,-0.03119289129972458,-0.013224844820797443,-0.03563569113612175
2023-02-15-12-31-09.336476441,-0.031193267554044724,-0.013233658857643604,-0.03564220666885376
2023-02-15-12-31-09.352490962,-0.03117980808019638,-0.013223961926996708,-0.03563852235674858
2023-02-15-12-31-09.368467600,-0.03117615543305874,-0.013221035711467266,-0.035645097494125366
2023-02-15-12-31-09.384483436,-0.031173337250947952,-0.013216111809015274,-0.0356423556804657
2023-02-15-12-31-09.400502422,-0.03117016702890396,-0.01320783793926239,-0.03563760221004486
2023-02-15-12-31-09.416459222,-0.031182680279016495,-0.01321299560368061,-0.0356455035507679
2023-02-15-12-31-09.432426476,-0.03117930144071579,-0.013197259977459908,-0.03563794866204262
2023-02-15-12-31-09.448453525,-0.031178787350654602,-0.013205199502408504,-0.03564070165157318
2023-02-15-12-31-09.464384738,-0.031191375106573105,-0.013212191872298717,-0.03565186262130737
2023-02-15-12-31-09.480445943,-0.031191445887088776,-0.01321475114673376,-0.035641707479953766
2023-02-15-12-31-09.496324213,-0.031196229159832,-0.013215119019150734,-0.03564387187361717
2023-02-15-12-31-09.512361878,-0.03119022771716118,-0.013206212781369686,-0.03563946485519409
2023-02-15-12-31-09.528363033,-0.031191106885671616,-0.013207679614424706,-0.035644639283418655
2023-02-15-12-31-09.544324155,-0.031213555485010147,-0.013214382342994213,-0.03566029295325279
2023-02-15-12-31-09.560346071,-0.031204648315906525,-0.01319244597107172,-0.0356534905731678
2023-02-15-12-31-09.576324674,-0.03120754100382328,-0.013191115111112595,-0.035651981830596924
2023-02-15-12-31-09.592340716,-0.031226802617311478,-0.013177884742617607,-0.03566243126988411
2023-02-15-12-31-09.608318835,-0.03121398389339447,-0.013174168765544891,-0.03566257283091545
2023-02-15-12-31-09.624360197,-0.03121386654675007,-0.013178287073969841,-0.035664770752191544
2023-02-15-12-31-09.640257620,-0.031204065307974815,-0.013185095973312855,-0.035655196756124496
2023-02-15-12-31-09.656242714,-0.03120741993188858,-0.013181952759623528,-0.03565924987196922
2023-02-15-12-31-09.672313886,-0.031213991343975067,-0.013192378915846348,-0.03565884381532669
2023-02-15-12-31-09.688270393,-0.03120175562798977,-0.01318466104567051,-0.03565394505858421
2023-02-15-12-31-09.704256988,-0.03120102360844612,-0.013180463574826717,-0.03566529601812363
2023-02-15-12-31-09.720297604,-0.031191593036055565,-0.013189958408474922,-0.035669490694999695
2023-02-15-12-31-09.736258616,-0.031187711283564568,-0.013193326070904732,-0.03567211702466011
2023-02-15-12-31-09.752278224,-0.03119656816124916,-0.013195573352277279,-0.03566954284906387
2023-02-15-12-31-09.768233638,-0.031196177005767822,-0.013193320482969284,-0.035672467201948166
2023-02-15-12-31-09.784261671,-0.031183971092104912,-0.013192400336265564,-0.035684727132320404
2023-02-15-12-31-09.800215373,-0.031175924465060234,-0.013203547336161137,-0.03568050265312195
2023-02-15-12-31-09.816272208,-0.03116876631975174,-0.013189827091991901,-0.0356869101524353
2023-02-15-12-31-09.832182975,-0.031161541119217873,-0.013182924129068851,-0.03569500893354416
2023-02-15-12-31-09.848217810,-0.031158393248915672,-0.013188404031097889,-0.03569527342915535
2023-02-15-12-31-09.864177546,-0.03115253709256649,-0.013183891773223877,-0.03569546341896057
2023-02-15-12-31-09.880196475,-0.03115958720445633,-0.013180602341890335,-0.03569146990776062
2023-02-15-12-31-09.896155065,-0.031156959012150764,-0.01318021398037672,-0.03568830341100693
2023-02-15-12-31-09.912227019,-0.031151819974184036,-0.013175170868635178,-0.035690441727638245
2023-02-15-12-31-09.928214741,-0.031153468415141106,-0.013180251233279705,-0.03569580987095833
2023-02-15-12-31-09.944162321,-0.03114681877195835,-0.013179668225347996,-0.035701166838407516
2023-02-15-12-31-09.960164355,-0.031141983345150948,-0.013163826428353786,-0.03570342808961868
2023-02-15-12-31-09.976181588,-0.031143108382821083,-0.013153940439224243,-0.03570793569087982
2023-02-15-12-31-09.992082903,-0.0311597790569067,-0.013167181983590126,-0.03571522980928421
2023-02-15-12-31-10.008147338,-0.031156813725829124,-0.013160459697246552,-0.035714227706193924
2023-02-15-12-31-10.024111643,-0.031157266348600388,-0.01315446849912405,-0.035708729177713394
2023-02-15-12-31-10.040120036,-0.031165845692157745,-0.013158721849322319,-0.03570319339632988
2023-02-15-12-31-10.056098496,-0.03117252327501774,-0.013155830092728138,-0.03569671884179115
2023-02-15-12-31-10.072111649,-0.03117763251066208,-0.013157928362488747,-0.035705436021089554
2023-02-15-12-31-10.088086525,-0.03117707185447216,-0.013160199858248234,-0.035701483488082886
2023-02-15-12-31-10.104078441,-0.03118288330733776,-0.013163507916033268,-0.03570399433374405
2023-02-15-12-31-10.120089664,-0.03120032139122486,-0.013175971806049347,-0.03570767119526863
2023-02-15-12-31-10.136077347,-0.031194215640425682,-0.013171876780688763,-0.035706013441085815
2023-02-15-12-31-10.152061452,-0.031191779300570488,-0.013170366175472736,-0.035711485892534256
2023-02-15-12-31-10.168077869,-0.031196866184473038,-0.013161888346076012,-0.03571343794465065
2023-02-15-12-31-10.184054461,-0.031188104301691055,-0.01316109299659729,-0.03570704162120819
2023-02-15-12-31-10.200100357,-0.03120359033346176,-0.01317525189369917,-0.03570829704403877
2023-02-15-12-31-10.216036396,-0.03120504692196846,-0.013173062354326248,-0.03570662438869476
2023-02-15-12-31-10.231983131,-0.031222539022564888,-0.013172239065170288,-0.03570234775543213
2023-02-15-12-31-10.248042270,-0.031222594901919365,-0.01318009290844202,-0.03570712357759476
2023-02-15-12-31-10.264000916,-0.031218810006976128,-0.013177757151424885,-0.035700321197509766
2023-02-15-12-31-10.280013511,-0.031222188845276833,-0.01318301260471344,-0.03570679575204849
2023-02-15-12-31-10.296005173,-0.031217042356729507,-0.013182484544813633,-0.035703983157873154
2023-02-15-12-31-10.312016091,-0.03121054358780384,-0.013178247027099133,-0.03570741415023804
2023-02-15-12-31-10.327960585,-0.03121032938361168,-0.013186809606850147,-0.0357026532292366
2023-02-15-12-31-10.343949556,-0.03120804764330387,-0.013187623582780361,-0.03570247441530228
2023-02-15-12-31-10.359969392,-0.031207995489239693,-0.013191080652177334,-0.03570932522416115
2023-02-15-12-31-10.375910512,-0.031211543828248978,-0.013194858096539974,-0.03570956364274025
2023-02-15-12-31-10.391941172,-0.031196624040603638,-0.013189654797315598,-0.03570043295621872
2023-02-15-12-31-10.407905798,-0.031197955831885338,-0.013200911693274975,-0.035701289772987366
2023-02-15-12-31-10.423892142,-0.031208958476781845,-0.013206559233367443,-0.03570573031902313
2023-02-15-12-31-10.439870885,-0.031201645731925964,-0.013203085400164127,-0.0356999970972538
2023-02-15-12-31-10.455893410,-0.031200429424643517,-0.013200707733631134,-0.035700686275959015
2023-02-15-12-31-10.471872315,-0.031193753704428673,-0.013192666694521904,-0.03570733219385147
2023-02-15-12-31-10.487885523,-0.031192729249596596,-0.013192499987781048,-0.03571328893303871
2023-02-15-12-31-10.503875260,-0.03120655007660389,-0.013199055567383766,-0.03571464866399765
2023-02-15-12-31-10.519835935,-0.031208736822009087,-0.013198825530707836,-0.03571975231170654
2023-02-15-12-31-10.535849056,-0.031200336292386055,-0.013193097896873951,-0.03571130707859993
2023-02-15-12-31-10.551845309,-0.03119438700377941,-0.01320589054375887,-0.03571771830320358
2023-02-15-12-31-10.567797676,-0.031181996688246727,-0.013209315948188305,-0.035711199045181274
2023-02-15-12-31-10.583773461,-0.031194282695651054,-0.013216040097177029,-0.03571033105254173
2023-02-15-12-31-10.599747933,-0.031191270798444748,-0.013224762864410877,-0.03570710867643356
2023-02-15-12-31-10.599777970,-0.031176753342151642,-0.013225975446403027,-0.03571057692170143
2023-02-15-12-31-10.615745909,-0.031179074198007584,-0.013229026459157467,-0.035709403455257416
2023-02-15-12-31-10.631762016,-0.031177809461951256,-0.01323519367724657,-0.03570915386080742
2023-02-15-12-31-10.647693072,-0.03116728737950325,-0.013226431794464588,-0.0357130765914917
2023-02-15-12-31-10.663762375,-0.03116956725716591,-0.013239365071058273,-0.03571676090359688
2023-02-15-12-31-10.679706753,-0.03116222284734249,-0.013255192898213863,-0.035721082240343094
2023-02-15-12-31-10.695660352,-0.031161408871412277,-0.01325200404971838,-0.03572438284754753
2023-02-15-12-31-10.711733857,-0.03116663359105587,-0.013254948891699314,-0.03572486340999603
2023-02-15-12-31-10.727665720,-0.03115970268845558,-0.013250789605081081,-0.03572168946266174
2023-02-15-12-31-10.743693556,-0.03116684779524803,-0.013266968540847301,-0.03573361411690712
2023-02-15-12-31-10.759729797,-0.031162003055214882,-0.013263937085866928,-0.03573477268218994
2023-02-15-12-31-10.775727480,-0.031162012368440628,-0.013279376551508904,-0.035738278180360794
2023-02-15-12-31-10.791710518,-0.03115711361169815,-0.013282199390232563,-0.03572692722082138
2023-02-15-12-31-10.807619409,-0.031148746609687805,-0.013282543048262596,-0.03571304306387901
2023-02-15-12-31-10.823603071,-0.031161535531282425,-0.013288944028317928,-0.03571980819106102
2023-02-15-12-31-10.839642539,-0.03114277496933937,-0.013284639455378056,-0.03571581467986107
2023-02-15-12-31-10.855612471,-0.03114704228937626,-0.013286057859659195,-0.03571765497326851
2023-02-15-12-31-10.871632405,-0.031152551993727684,-0.013292376883327961,-0.03572223335504532
2023-02-15-12-31-10.871668261,-0.03115731105208397,-0.013289744034409523,-0.03571781888604164
2023-02-15-12-31-10.887594062,-0.03115384839475155,-0.013287030160427094,-0.03571648150682449
2023-02-15-12-31-10.903624910,-0.031160250306129456,-0.01327714417129755,-0.03572675958275795
2023-02-15-12-31-10.919575973,-0.031150510534644127,-0.013282150961458683,-0.03571585938334465
2023-02-15-12-31-10.935595499,-0.031153589487075806,-0.013271907344460487,-0.035721685737371445
2023-02-15-12-31-10.951580501,-0.031160561367869377,-0.013274081982672215,-0.03572068363428116
2023-02-15-12-31-10.967601982,-0.03115365095436573,-0.013271138072013855,-0.03571470454335213
2023-02-15-12-31-10.983542802,-0.031161421909928322,-0.013271516188979149,-0.03571707755327225
2023-02-15-12-31-10.999551831,-0.03116541914641857,-0.01326706912368536,-0.035710543394088745
2023-02-15-12-31-11.015569444,-0.031163867563009262,-0.013260985724627972,-0.03570984676480293
2023-02-15-12-31-11.031529192,-0.031162450090050697,-0.013273082673549652,-0.03571699187159538
2023-02-15-12-31-11.047517518,-0.031158799305558205,-0.013275946490466595,-0.0357164591550827
2023-02-15-12-31-11.063499783,-0.031162915751338005,-0.013275261037051678,-0.03571898117661476
2023-02-15-12-31-11.079533519,-0.031165171414613724,-0.013279044069349766,-0.03571690246462822
2023-02-15-12-31-11.095517881,-0.031165285035967827,-0.013278046622872353,-0.035712797194719315
2023-02-15-12-31-11.111505934,-0.031156884506344795,-0.013288644142448902,-0.03571595624089241
2023-02-15-12-31-11.127496098,-0.031158287078142166,-0.013285545632243156,-0.03572023659944534
2023-02-15-12-31-11.143485804,-0.031150342896580696,-0.013289262540638447,-0.035714928060770035
2023-02-15-12-31-11.159475250,-0.031163053587079048,-0.013294246047735214,-0.035721976310014725
