TIME,roll,pitch,yaw
2023-02-15-12-31-42.242629207,-0.031230466440320015,-0.013112425804138184,-0.037549667060375214
2023-02-15-12-31-42.258636941,-0.031229352578520775,-0.01310559269040823,-0.03755243122577667
2023-02-15-12-31-42.274582124,-0.03122786432504654,-0.01310428325086832,-0.03754952549934387
2023-02-15-12-31-42.290611522,-0.031231187283992767,-0.013104991056025028,-0.03755999729037285
2023-02-15-12-31-42.306585487,-0.031230604276061058,-0.013100146315991879,-0.03755906969308853
2023-02-15-12-31-42.322576251,-0.031229207292199135,-0.013100746087729931,-0.03755929693579674
2023-02-15-12-31-42.338594727,-0.031229989603161812,-0.013097153976559639,-0.03756430372595787
2023-02-15-12-31-42.354608003,-0.031234411522746086,-0.013101099990308285,-0.03755911439657211
2023-02-15-12-31-42.370557598,-0.03124105930328369,-0.01310681365430355,-0.03756153956055641
2023-02-15-12-31-42.386573685,-0.031242670491337776,-0.013095819391310215,-0.03756604716181755
2023-02-15-12-31-42.402588397,-0.03123626485466957,-0.013089491985738277,-0.037569496780633926
2023-02-15-12-31-42.418538138,-0.031233223155140877,-0.013087455183267593,-0.037569355219602585
2023-02-15-12-31-42.434503185,-0.03124169260263443,-0.013092076405882835,-0.037564732134342194
2023-02-15-12-31-42.450512753,-0.031231988221406937,-0.013089662417769432,-0.037554509937763214
2023-02-15-12-31-42.466549089,-0.03123495541512966,-0.01309225708246231,-0.03756176680326462
2023-02-15-12-31-42.482500961,-0.03122718259692192,-0.013103066012263298,-0.03755635768175125
2023-02-15-12-31-42.498511470,-0.03123011626303196,-0.013107029721140862,-0.037550926208496094
2023-02-15-12-31-42.514475164,-0.031235160306096077,-0.013111508451402187,-0.037556324154138565
2023-02-15-12-31-42.530433101,-0.031232722103595734,-0.013104732148349285,-0.037549570202827454
2023-02-15-12-31-42.546401921,-0.03123290091753006,-0.013115644454956055,-0.0375526137650013
2023-02-15-12-31-42.562394386,-0.031228790059685707,-0.013119786977767944,-0.03755420073866844
2023-02-15-12-31-42.578407601,-0.031228579580783844,-0.013110500760376453,-0.0375509187579155
2023-02-15-12-31-42.594397281,-0.03122156485915184,-0.013116209767758846,-0.03756085783243179
2023-02-15-12-31-42.610457675,-0.03122560866177082,-0.013107549399137497,-0.03756503760814667
2023-02-15-12-31-42.626417074,-0.031209778040647507,-0.013113599270582199,-0.037563569843769073
2023-02-15-12-31-42.642373095,-0.03121628612279892,-0.013123727403581142,-0.03756692260503769
2023-02-15-12-31-42.658333687,-0.031212156638503075,-0.013126419857144356,-0.03756938502192497
2023-02-15-12-31-42.674373656,-0.03121800161898136,-0.013115020468831062,-0.037567537277936935
2023-02-15-12-31-42.690388529,-0.0312197282910347,-0.013105707243084908,-0.03757824748754501
2023-02-15-12-31-42.706416648,-0.031200779601931572,-0.013096246868371964,-0.03758135810494423
2023-02-15-12-31-42.722372704,-0.031206512823700905,-0.013094293884932995,-0.03758488968014717
2023-02-15-12-31-42.738357501,-0.031196007505059242,-0.013079219497740269,-0.03757840022444725
2023-02-15-12-31-42.754411544,-0.03119542822241783,-0.013082394376397133,-0.037575721740722656
2023-02-15-12-31-42.770276067,-0.031215019524097443,-0.013073517940938473,-0.03757675364613533
2023-02-15-12-31-42.786251749,-0.031206000596284866,-0.013086327351629734,-0.03757603093981743
2023-02-15-12-31-42.802267624,-0.03120117262005806,-0.013084779493510723,-0.03758351504802704
2023-02-15-12-31-42.818255175,-0.031205348670482635,-0.013090047053992748,-0.03758767992258072
2023-02-15-12-31-42.818306358,-0.031196247786283493,-0.013084840029478073,-0.03758646547794342
2023-02-15-12-31-42.834216737,-0.031185753643512726,-0.013077015057206154,-0.03758780658245087
2023-02-15-12-31-42.850226140,-0.031194698065519333,-0.013079865835607052,-0.037593644112348557
2023-02-15-12-31-42.866263393,-0.03118572011590004,-0.013069826178252697,-0.0375845730304718
2023-02-15-12-31-42.882246747,-0.03119344636797905,-0.013071906752884388,-0.03758705407381058
2023-02-15-12-31-42.898176494,-0.031209003180265427,-0.013061783276498318,-0.03759200870990753
2023-02-15-12-31-42.914192033,-0.031199388206005096,-0.013064168393611908,-0.03758977726101875
2023-02-15-12-31-42.930180601,-0.031209001317620277,-0.013067414984107018,-0.03758963197469711
2023-02-15-12-31-42.946178271,-0.031192101538181305,-0.013057636097073555,-0.0375857800245285
2023-02-15-12-31-42.962167174,-0.031187450513243675,-0.013046227395534515,-0.03758155182003975
2023-02-15-12-31-42.978181981,-0.031186437234282494,-0.013054611161351204,-0.037580426782369614
2023-02-15-12-31-42.978227180,-0.03118453361093998,-0.013054613955318928,-0.0375821590423584
2023-02-15-12-31-42.994201569,-0.031178725883364677,-0.013060524128377438,-0.03758590295910835
2023-02-15-12-31-43.010147740,-0.031175417825579643,-0.013050173409283161,-0.03758297860622406
2023-02-15-12-31-43.026211667,-0.031188925728201866,-0.013056271709501743,-0.03759869560599327
2023-02-15-12-31-43.042114567,-0.031189190223813057,-0.013058499433100224,-0.037601642310619354
2023-02-15-12-31-43.058150640,-0.03117884136736393,-0.013053537346422672,-0.037603702396154404
2023-02-15-12-31-43.074089776,-0.03117549978196621,-0.013044414110481739,-0.03760552406311035
2023-02-15-12-31-43.090125882,-0.03117896430194378,-0.01305475551635027,-0.037606287747621536
2023-02-15-12-31-43.090179164,-0.031182831153273582,-0.013053427450358868,-0.037608105689287186
2023-02-15-12-31-43.106167013,-0.03117595799267292,-0.013050307519733906,-0.03760317340493202
2023-02-15-12-31-43.122117146,-0.031177477911114693,-0.013047766871750355,-0.037606075406074524
2023-02-15-12-31-43.138046862,-0.031179463490843773,-0.013040492311120033,-0.03761069476604462
2023-02-15-12-31-43.154098893,-0.03118564747273922,-0.013034806586802006,-0.03760794922709465
2023-02-15-12-31-43.170056424,-0.031197618693113327,-0.013043691404163837,-0.03760549798607826
2023-02-15-12-31-43.186060767,-0.031197980046272278,-0.013044347986578941,-0.037606868892908096
2023-02-15-12-31-43.201982992,-0.031207723543047905,-0.013043220154941082,-0.03760487586259842
2023-02-15-12-31-43.218026183,-0.031217478215694427,-0.013057027012109756,-0.03761640563607216
2023-02-15-12-31-43.234049708,-0.031214963644742966,-0.013046986423432827,-0.037616465240716934
2023-02-15-12-31-43.250038535,-0.031207513064146042,-0.013054835610091686,-0.037613943219184875
2023-02-15-12-31-43.266031543,-0.031208395957946777,-0.013055109418928623,-0.037617262452840805
2023-02-15-12-31-43.281995447,-0.03120846301317215,-0.013057470321655273,-0.03761213272809982
2023-02-15-12-31-43.297941717,-0.03121255151927471,-0.013054674491286278,-0.03762414678931236
2023-02-15-12-31-43.313930933,-0.03120368719100952,-0.013047180138528347,-0.03762560337781906
2023-02-15-12-31-43.329976097,-0.031216014176607132,-0.013062727637588978,-0.03763066604733467
2023-02-15-12-31-43.346004874,-0.03122727945446968,-0.0130619490519166,-0.03764105215668678
2023-02-15-12-31-43.361962965,-0.031220700591802597,-0.013050934299826622,-0.037636976689100266
2023-02-15-12-31-43.377949987,-0.031241565942764282,-0.013050162233412266,-0.03764510899782181
2023-02-15-12-31-43.393942096,-0.031238486990332603,-0.01304449513554573,-0.03764820471405983
2023-02-15-12-31-43.409977356,-0.03122682124376297,-0.013036339543759823,-0.037648413330316544
2023-02-15-12-31-43.425988827,-0.031239433214068413,-0.013040438294410706,-0.03764710575342178
2023-02-15-12-31-43.441966678,-0.031233878806233406,-0.013045375235378742,-0.037648025900125504
2023-02-15-12-31-43.457939072,-0.031247014179825783,-0.013045440427958965,-0.03765430673956871
2023-02-15-12-31-43.473914752,-0.0312504768371582,-0.01305274199694395,-0.03766009211540222
2023-02-15-12-31-43.489923720,-0.031238986179232597,-0.01304928120225668,-0.03766253590583801
2023-02-15-12-31-43.505913432,-0.03124045580625534,-0.013065852224826813,-0.03766365721821785
2023-02-15-12-31-43.521886306,-0.031226444989442825,-0.01306205615401268,-0.03766337037086487
2023-02-15-12-31-43.537872723,-0.031219476833939552,-0.013051566667854786,-0.03766338899731636
2023-02-15-12-31-43.553888710,-0.031232308596372604,-0.013047666288912296,-0.037666019052267075
2023-02-15-12-31-43.569875580,-0.031235182657837868,-0.013043222948908806,-0.03765622526407242
2023-02-15-12-31-43.585875302,-0.031233927235007286,-0.013039696961641312,-0.03766031563282013
2023-02-15-12-31-43.601895591,-0.03123410977423191,-0.013053649105131626,-0.03765615075826645
2023-02-15-12-31-43.617879191,-0.031240813434123993,-0.013051745481789112,-0.03766632080078125
2023-02-15-12-31-43.633842089,-0.031229844316840172,-0.01304694451391697,-0.037659939378499985
2023-02-15-12-31-43.649878399,-0.03122713789343834,-0.013039110228419304,-0.03766778111457825
2023-02-15-12-31-43.665827547,-0.03122909925878048,-0.013051066547632217,-0.03767233341932297
2023-02-15-12-31-43.681817005,-0.031238077208399773,-0.013048795983195305,-0.037672508507966995
2023-02-15-12-31-43.697842054,-0.031242644414305687,-0.013043143786489964,-0.03767542913556099
2023-02-15-12-31-43.713830151,-0.031230701133608818,-0.013048402033746243,-0.037674594670534134
2023-02-15-12-31-43.729748618,-0.031231749802827835,-0.013042652048170567,-0.03767421469092369
2023-02-15-12-31-43.745743576,-0.03121788613498211,-0.013047588057816029,-0.037661753594875336
2023-02-15-12-31-43.761758130,-0.03121989034116268,-0.01303874608129263,-0.03766684979200363
2023-02-15-12-31-43.777716987,-0.031221719458699226,-0.013045260682702065,-0.03766978159546852
2023-02-15-12-31-43.777763457,-0.03122010827064514,-0.013045650906860828,-0.03766820579767227
2023-02-15-12-31-43.793757839,-0.0312199629843235,-0.013036230579018593,-0.0376666858792305
2023-02-15-12-31-43.809685998,-0.031223950907588005,-0.01304478757083416,-0.037678513675928116
2023-02-15-12-31-43.825694092,-0.031227093189954758,-0.01305594202131033,-0.037681180983781815
2023-02-15-12-31-43.841706807,-0.031233305111527443,-0.013050689361989498,-0.03768588602542877
2023-02-15-12-31-43.857714789,-0.031231533735990524,-0.013058020733296871,-0.03768962249159813
2023-02-15-12-31-43.873677555,-0.031234240159392357,-0.013055103830993176,-0.037691716104745865
2023-02-15-12-31-43.889702577,-0.03122079186141491,-0.01304707583039999,-0.037688981741666794
2023-02-15-12-31-43.889791662,-0.031223230063915253,-0.013045810163021088,-0.03768479451537132
2023-02-15-12-31-43.905667986,-0.031228136271238327,-0.013044874183833599,-0.03767968714237213
2023-02-15-12-31-43.921604767,-0.031217394396662712,-0.013043666258454323,-0.03767741098999977
2023-02-15-12-31-43.937599863,-0.031221453100442886,-0.013035763055086136,-0.037672009319067
2023-02-15-12-31-43.953604403,-0.031223462894558907,-0.013038698583841324,-0.03767439350485802
2023-02-15-12-31-43.969592500,-0.03123023547232151,-0.013039370998740196,-0.03767698258161545
2023-02-15-12-31-43.985619887,-0.031223082914948463,-0.013039837591350079,-0.03767692670226097
2023-02-15-12-31-43.985669051,-0.031216805800795555,-0.013036035932600498,-0.037679508328437805
2023-02-15-12-31-44.001553165,-0.03121497854590416,-0.013040254823863506,-0.03767826408147812
2023-02-15-12-31-44.017568259,-0.03121083788573742,-0.013036289252340794,-0.0376770906150341
2023-02-15-12-31-44.033525856,-0.031203925609588623,-0.013038457371294498,-0.0376831591129303
2023-02-15-12-31-44.049558654,-0.03121732361614704,-0.013046256266534328,-0.03768553212285042
2023-02-15-12-31-44.065545839,-0.031213726848363876,-0.01305354107171297,-0.03769537806510925
2023-02-15-12-31-44.081541064,-0.03121730498969555,-0.013055424205958843,-0.03770577535033226
2023-02-15-12-31-44.097496551,-0.031209727749228477,-0.01305778231471777,-0.03770788386464119
2023-02-15-12-31-44.113473432,-0.031214378774166107,-0.013048260472714901,-0.03770435228943825
2023-02-15-12-31-44.129463126,-0.03122040256857872,-0.01305079273879528,-0.0377107672393322
2023-02-15-12-31-44.145469045,-0.031204523518681526,-0.01304111909121275,-0.037693608552217484
2023-02-15-12-31-44.161461965,-0.03120959736406803,-0.01303907297551632,-0.03769131004810333
2023-02-15-12-31-44.177500177,-0.031206920742988586,-0.01304386556148529,-0.03769228607416153
2023-02-15-12-31-44.193468000,-0.03119860775768757,-0.013028351590037346,-0.03769047558307648
2023-02-15-12-31-44.209500464,-0.031204504892230034,-0.013044551946222782,-0.03768294304609299
2023-02-15-12-31-44.225504911,-0.03120049089193344,-0.01303918194025755,-0.03767642751336098
2023-02-15-12-31-44.241459889,-0.031202659010887146,-0.013034074567258358,-0.037673402577638626
2023-02-15-12-31-44.257450202,-0.03121805004775524,-0.013045999221503735,-0.03767796605825424
2023-02-15-12-31-44.273462589,-0.031217334792017937,-0.013042894192039967,-0.03768017143011093
2023-02-15-12-31-44.289444474,-0.031220361590385437,-0.013052023015916348,-0.03767313063144684
2023-02-15-12-31-44.305415470,-0.031224364414811134,-0.013042522594332695,-0.03767644986510277
2023-02-15-12-31-44.321409852,-0.0312177911400795,-0.013048380613327026,-0.037667207419872284
2023-02-15-12-31-44.337400064,-0.031225791200995445,-0.013047246262431145,-0.037678804248571396
2023-02-15-12-31-44.353381298,-0.031232550740242004,-0.01304209791123867,-0.03768583759665489
2023-02-15-12-31-44.369399209,-0.031219251453876495,-0.013057650998234749,-0.037673529237508774
2023-02-15-12-31-44.385425222,-0.03122449852526188,-0.013061920180916786,-0.03768034279346466
2023-02-15-12-31-44.401323226,-0.03121972270309925,-0.01304833497852087,-0.037675097584724426
2023-02-15-12-31-44.417395591,-0.031203461810946465,-0.013049625791609287,-0.037673212587833405
2023-02-15-12-31-44.433358225,-0.031211402267217636,-0.013043951243162155,-0.03767749294638634
2023-02-15-12-31-44.449342998,-0.031192820519208908,-0.013046815060079098,-0.03767010197043419
2023-02-15-12-31-44.465369323,-0.031202517449855804,-0.013051735237240791,-0.037677593529224396
2023-02-15-12-31-44.481312686,-0.03119400329887867,-0.013060400262475014,-0.0376775860786438
2023-02-15-12-31-44.497288928,-0.031198645010590553,-0.013069539330899715,-0.03767761215567589
2023-02-15-12-31-44.513252435,-0.031201574951410294,-0.01307033933699131,-0.03767741844058037
2023-02-15-12-31-44.529218696,-0.031196754425764084,-0.013073827140033245,-0.03767671436071396
2023-02-15-12-31-44.545239462,-0.031202219426631927,-0.01307006273418665,-0.03767749294638634
2023-02-15-12-31-44.561180043,-0.031192084774374962,-0.013073286041617393,-0.03767739236354828
2023-02-15-12-31-44.577190568,-0.031191542744636536,-0.013073377311229706,-0.03768066689372063
2023-02-15-12-31-44.593117874,-0.031200144439935684,-0.013084374368190765,-0.03767137974500656
2023-02-15-12-31-44.609155957,-0.031182661652565002,-0.01307364460080862,-0.03766172006726265
2023-02-15-12-31-44.625103098,-0.031184300780296326,-0.013072162866592407,-0.03766713663935661
2023-02-15-12-31-44.641125359,-0.03119027055799961,-0.013066805899143219,-0.03767481818795204
2023-02-15-12-31-44.657147032,-0.031194062903523445,-0.013064000755548477,-0.03767847642302513
2023-02-15-12-31-44.673125109,-0.031199773773550987,-0.013059820048511028,-0.03767632693052292
2023-02-15-12-31-44.689116755,-0.03120392933487892,-0.013063820078969002,-0.03767387196421623
2023-02-15-12-31-44.705105557,-0.03121335618197918,-0.013064658269286156,-0.03767313435673714
