timestamp,roll,pitch,yaw,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags
2023-02-15-11-24-07.083541282,-0.029443806037306786,-0.016510052606463432,0.20780380070209503,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026098055765032768,-0.01548662967979908,0.5290554761886597,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.116415250,-0.0294466782361269,-0.01649896427989006,0.2078140676021576,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026103632524609566,-0.015463348478078842,0.5290673971176147,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.116458052,-0.02945740334689617,-0.01650889404118061,0.2078131139278412,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026098690927028656,-0.015452008694410324,0.5290868878364563,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.149385985,-0.029447564855217934,-0.016488756984472275,0.20781300961971283,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.02610393799841404,-0.015453431755304337,0.5290914177894592,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.149436774,-0.029458636417984962,-0.016490530222654343,0.20781512558460236,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026103243231773376,-0.01544035691767931,0.5290992259979248,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.182400574,-0.029460923746228218,-0.01648443005979061,0.2078089863061905,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.02611546218395233,-0.015443392097949982,0.5291038751602173,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.182442740,-0.029460886493325233,-0.016481826081871986,0.20779912173748016,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026109930127859116,-0.015436512418091297,0.5291104316711426,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.215404564,-0.02947249636054039,-0.01649278588593006,0.20780810713768005,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026109304279088974,-0.015430967323482037,0.5291149616241455,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.248436763,-0.029456792399287224,-0.016484078019857407,0.20781661570072174,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026124944910407066,-0.015440859831869602,0.5291344523429871,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.281382297,-0.02945670858025551,-0.01648537814617157,0.20782823860645294,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026122039183974266,-0.015440652146935463,0.5291508436203003,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.281430683,-0.029446030035614967,-0.016470100730657578,0.20782920718193054,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.02611464448273182,-0.015439018607139587,0.529168963432312,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.314315091,-0.029457131400704384,-0.016475984826683998,0.2078290432691574,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026111138984560966,-0.015426002442836761,0.5291810631752014,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.314362419,-0.029473986476659775,-0.0164790116250515,0.20782281458377838,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.02611565589904785,-0.015428977087140083,0.5291889309883118,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.347379933,-0.029463568702340126,-0.016473526135087013,0.20782768726348877,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026131533086299896,-0.015428653918206692,0.529198408126831,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.380336571,-0.02945227548480034,-0.01648298278450966,0.20783044397830963,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.026118377223610878,-0.015435673296451569,0.5292072892189026,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.413334663,-0.029453963041305542,-0.016496606171131134,0.2078363299369812,,,,,,58.029964447021484,58.029964447021484,58.029964447021484,,,,4.066137790679932,4.067216873168945,1.9110026359558105,-0.02611275017261505,-0.015441443771123886,0.5292266011238098,0.0009662729571573436,0.0009741882095113397,0.1420544534921646,2.0,1.0,1025.0
2023-02-15-11-24-07.446334676,-0.029457317665219307,-0.016499750316143036,0.20783226191997528,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026108279824256897,-0.015449094586074352,0.5292407870292664,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.479246998,-0.0294633861631155,-0.01650996133685112,0.20783407986164093,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026111692190170288,-0.01545480266213417,0.5292446613311768,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.479321338,-0.0294482484459877,-0.01652725785970688,0.20784583687782288,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.02611732669174671,-0.01546391285955906,0.5292574763298035,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.512256742,-0.029449602589011192,-0.016527853906154633,0.20783910155296326,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026099514216184616,-0.01548199262470007,0.5292810797691345,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.512310319,-0.02943875826895237,-0.016524994745850563,0.20784325897693634,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026103679090738297,-0.015475504100322723,0.5292844176292419,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.545220421,-0.029440639540553093,-0.016528446227312088,0.2078404277563095,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026097381487488747,-0.015486983582377434,0.5292912721633911,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.545271128,-0.02944112941622734,-0.016536029055714607,0.20783576369285583,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026102779433131218,-0.01548763271421194,0.5292971730232239,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.578221249,-0.029445985332131386,-0.016524817794561386,0.20784103870391846,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026102006435394287,-0.015481040813028812,0.5293059945106506,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.611174899,-0.029445357620716095,-0.01651875115931034,0.20784780383110046,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.02610369585454464,-0.015479110181331635,0.529317319393158,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.611226594,-0.02943243831396103,-0.0165182426571846,0.2078382968902588,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.02610110118985176,-0.015472079627215862,0.5293264389038086,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.644199419,-0.029434308409690857,-0.01651027612388134,0.2078433483839035,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026097428053617477,-0.015465420670807362,0.5293313264846802,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.644246631,-0.029417987912893295,-0.016509925946593285,0.20783743262290955,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026095053181052208,-0.015465722419321537,0.5293458104133606,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.677148486,-0.0294199101626873,-0.016496693715453148,0.20784719288349152,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026083089411258698,-0.015465128235518932,0.5293447375297546,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.677199710,-0.02942708507180214,-0.016496630385518074,0.20783618092536926,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026083024218678474,-0.01545396726578474,0.5293539762496948,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.710157397,-0.029436668381094933,-0.016501933336257935,0.20783478021621704,,,,,,58.02950668334961,58.02950668334961,58.02950668334961,,,,4.0665283203125,4.067607402801514,1.9109817743301392,-0.026089010760188103,-0.015455882996320724,0.5293579697608948,0.0009662890224717557,0.0009742066613398492,0.14208902418613434,2.0,1.0,1025.0
2023-02-15-11-24-07.710213342,-0.02943626046180725,-0.01649812050163746,0.2078232765197754,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.02609475515782833,-0.015456740744411945,0.5293635129928589,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.743180974,-0.02942110225558281,-0.016496241092681885,0.20783160626888275,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.026091499254107475,-0.015461970120668411,0.5293619632720947,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.776160742,-0.029434742406010628,-0.01650014892220497,0.20782557129859924,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.026091083884239197,-0.015454599633812904,0.5293778777122498,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.809101835,-0.02944386564195156,-0.016504555940628052,0.2078203558921814,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.026098497211933136,-0.015463031828403473,0.5293725728988647,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.842082283,-0.0294619370251894,-0.01652822270989418,0.20781223475933075,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.02610110118985176,-0.015462575480341911,0.5293827652931213,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.842136878,-0.029453229159116745,-0.01652548834681511,0.2078159600496292,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.026116667315363884,-0.015482363291084766,0.529380738735199,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.875034827,-0.029443953186273575,-0.01651810109615326,0.20781947672367096,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.026109255850315094,-0.015484604053199291,0.529391884803772,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.875086137,-0.02945374883711338,-0.01652843877673149,0.20781978964805603,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.02611050195991993,-0.015480813570320606,0.5294021368026733,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.908027604,-0.02946770191192627,-0.016542237251996994,0.20780892670154572,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.02611481212079525,-0.015484597533941269,0.5294079184532166,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.908067593,-0.029471999034285545,-0.016542840749025345,0.2078113555908203,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.026127897202968597,-0.015493531711399555,0.5294133424758911,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.941005261,-0.029475146904587746,-0.016534650698304176,0.20781277120113373,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.026141637936234474,-0.015492425300180912,0.529415488243103,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.941062498,-0.029472703114151955,-0.01653759554028511,0.20781004428863525,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.02612997218966484,-0.015484088100492954,0.5294280052185059,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.973976064,-0.02948063053190708,-0.016548415645956993,0.2078125923871994,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.02613232471048832,-0.015491125173866749,0.5294318795204163,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-07.974017449,-0.029483173042535782,-0.016553970053792,0.2078021764755249,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.026133617386221886,-0.01550197508186102,0.5294431447982788,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-08.006960310,-0.029472433030605316,-0.016560086980462074,0.20780161023139954,,,,,,58.029052734375,58.029052734375,58.029052734375,,,,4.066918849945068,4.067997932434082,1.9109610319137573,-0.026141265407204628,-0.015507716685533524,0.5294380784034729,0.0009663084056228399,0.0009742269176058471,0.14212368428707123,2.0,1.0,1025.0
2023-02-15-11-24-08.007023931,-0.02947055920958519,-0.016568442806601524,0.20779626071453094,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.026141226291656494,-0.015514557249844074,0.5294435620307922,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.039988809,-0.02946467511355877,-0.01657009683549404,0.20778381824493408,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.026130063459277153,-0.015526502393186092,0.5294447541236877,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.072895771,-0.029466282576322556,-0.016569798812270164,0.20778626203536987,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.02611544542014599,-0.015519010834395885,0.5294485688209534,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.072935789,-0.02945965901017189,-0.01656627282500267,0.20779477059841156,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.026124779134988785,-0.0155197037383914,0.5294536352157593,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.105960376,-0.02946138009428978,-0.01657089963555336,0.20779596269130707,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.02612188830971718,-0.0155247887596488,0.5294671058654785,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.138933756,-0.02945752628147602,-0.016570469364523888,0.2078007459640503,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.026119289919734,-0.015533514320850372,0.529482364654541,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.171894701,-0.029467802494764328,-0.016583308577537537,0.2078055441379547,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.026128055527806282,-0.015533222816884518,0.52949458360672,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.171943429,-0.02946106716990471,-0.0165823046118021,0.2078065574169159,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.02613692916929722,-0.015541761182248592,0.5295048952102661,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.204883025,-0.029467333108186722,-0.016569266095757484,0.20780333876609802,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.026126062497496605,-0.015542862936854362,0.5295078754425049,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.237857935,-0.02947016805410385,-0.016584696248173714,0.20780666172504425,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.026130445301532745,-0.0155354468151927,0.5295169949531555,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.237916086,-0.029462244361639023,-0.016574306413531303,0.20780393481254578,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.026127073913812637,-0.015546604059636593,0.5295328497886658,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.270865872,-0.02946159988641739,-0.016562769189476967,0.20780371129512787,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.026136083528399467,-0.015535721555352211,0.5295273065567017,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.270934933,-0.029457319527864456,-0.016554759815335274,0.2078104168176651,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.026131603866815567,-0.015529417432844639,0.5295392870903015,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.303818316,-0.029463989660143852,-0.016555434092879295,0.20779536664485931,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.02613232471048832,-0.015515431761741638,0.5295478701591492,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.303867327,-0.029462097212672234,-0.016565851867198944,0.20778940618038177,,,,,,58.028594970703125,58.028594970703125,58.028594970703125,,,,4.067309379577637,4.068387985229492,1.910940170288086,-0.02612568810582161,-0.015518678352236748,0.5295467376708984,0.0009663290693424642,0.0009742487454786897,0.1421583741903305,2.0,1.0,1025.0
2023-02-15-11-24-08.336851956,-0.029464343562722206,-0.016562985256314278,0.2077886462211609,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026112062856554985,-0.015521925874054432,0.5295448899269104,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.336892665,-0.02947002463042736,-0.01657443307340145,0.20778517425060272,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.02613811194896698,-0.015530438162386417,0.5295495986938477,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.369855287,-0.02947448194026947,-0.016587436199188232,0.20778274536132812,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026143383234739304,-0.01553748082369566,0.5295498967170715,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.402806107,-0.029474548995494843,-0.016601935029029846,0.20776920020580292,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026146799325942993,-0.015550041571259499,0.5295596122741699,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.435796262,-0.029470734298229218,-0.016609085723757744,0.20777718722820282,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026135453954339027,-0.015563121996819973,0.5295572280883789,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.468825738,-0.029468892142176628,-0.016607536002993584,0.2077787071466446,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026139482855796814,-0.015572644770145416,0.529568076133728,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.501716585,-0.02946634590625763,-0.01662539690732956,0.2077770084142685,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026145439594984055,-0.01557871326804161,0.5295785665512085,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.501767691,-0.029454709962010384,-0.01662866584956646,0.20777925848960876,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026136422529816628,-0.01559059601277113,0.5295915603637695,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.534682774,-0.029454465955495834,-0.01662384904921055,0.20777253806591034,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026133501902222633,-0.015590888448059559,0.529601514339447,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.534735035,-0.029446981847286224,-0.016618503257632256,0.20777788758277893,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026136193424463272,-0.01558399572968483,0.5295994281768799,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.567738434,-0.029464716091752052,-0.016613557934761047,0.20777134597301483,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.0261283777654171,-0.015584185719490051,0.5296099185943604,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.600664643,-0.02946784906089306,-0.016628621146082878,0.20776671171188354,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026142330840229988,-0.015583831816911697,0.529612123966217,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.600709321,-0.02948077768087387,-0.016627414152026176,0.2077602595090866,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026146918535232544,-0.015597878023982048,0.5296167731285095,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.633715292,-0.029493454843759537,-0.016615955159068108,0.20776820182800293,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.026159005239605904,-0.015598810277879238,0.5296244621276855,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.666684956,-0.029477491974830627,-0.016609035432338715,0.20777277648448944,,,,,,58.02813720703125,58.02813720703125,58.02813720703125,,,,4.067699909210205,4.0687785148620605,1.9109193086624146,-0.0261685848236084,-0.015587587840855122,0.5296456217765808,0.0009663337259553373,0.0009742647525854409,0.14219258725643158,2.0,1.0,1025.0
2023-02-15-11-24-08.699697022,-0.029479142278432846,-0.016625773161649704,0.20777060091495514,,,,,,58.027679443359375,58.027679443359375,58.027679443359375,,,,4.068089962005615,4.069168567657471,1.9108984470367432,-0.026156406849622726,-0.015577889047563076,0.5296477675437927,0.0009663443197496235,0.0009743026457726955,0.1422271430492401,2.0,1.0,1025.0
2023-02-15-11-24-08.732658776,-0.02947377786040306,-0.016618330031633377,0.20777404308319092,,,,,,58.027679443359375,58.027679443359375,58.027679443359375,,,,4.068089962005615,4.069168567657471,1.9108984470367432,-0.026155836880207062,-0.015592394396662712,0.529656708240509,0.0009663443197496235,0.0009743026457726955,0.1422271430492401,2.0,1.0,1025.0
2023-02-15-11-24-08.765605399,-0.029473669826984406,-0.01661597192287445,0.2077690213918686,,,,,,58.027679443359375,58.027679443359375,58.027679443359375,,,,4.068089962005615,4.069168567657471,1.9108984470367432,-0.026155145838856697,-0.015592551790177822,0.5296726226806641,0.0009663443197496235,0.0009743026457726955,0.1422271430492401,2.0,1.0,1025.0
