TIME,estFilterGpsTimeTow,estFilterGpsTimeWeekNum,estLatitude,estLongitude,estHeightAboveElipsoid,estNorthPositionUncert,estEastPositionUncert,estDownPositionUncert,estNorthVelocity,estEastVelocity,estDownVelocity,estNorthVelocityUncert,estEastVelocityUncert,estDownVelocityUncert,estRoll,estPitch,estYaw,estRollUncert,estPitchUncert,estYawUncert,estFilterState,estFilterDynamicsMode,estFilterStatusFlags,roll,pitch,yaw
2023-02-15-12-06-12.899887498,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.024935293942689896,-0.016381364315748215,0.6606738567352295,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,-0.029236672446131706,-0.01665412075817585,0.08643604069948196
2023-02-15-12-06-12.932879973,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.024936191737651825,-0.01636478491127491,0.6606693267822266,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,-0.029231661930680275,-0.016625039279460907,0.08643282204866409
2023-02-15-12-06-12.965870502,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.024931486696004868,-0.01636621169745922,0.6606596112251282,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,-0.0292226392775774,-0.016635319218039513,0.0864223912358284
2023-02-15-12-06-12.998757728,,,,,,,,,,,,,,,,,,,,,,,,-0.02923719212412834,-0.016643550246953964,0.08642624318599701
2023-02-15-12-06-12.998836210,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.02494264394044876,-0.01637018844485283,0.6606684923171997,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.031796939,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.02494879439473152,-0.01638152077794075,0.6606734991073608,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,-0.029246976599097252,-0.016643738374114037,0.08643724024295807
2023-02-15-12-06-13.064766595,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.024952782317996025,-0.016394861042499542,0.6606746912002563,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,-0.02924453653395176,-0.01665385626256466,0.08643662184476852
2023-02-15-12-06-13.097710249,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.02495231293141842,-0.016389863565564156,0.6606694459915161,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,-0.029245201498270035,-0.016657797619700432,0.08643048256635666
2023-02-15-12-06-13.130706538,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.0249331071972847,-0.01638089306652546,0.6606796979904175,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,-0.029235463589429855,-0.016652369871735573,0.08643334358930588
2023-02-15-12-06-13.163740664,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.024941574782133102,-0.01638941280543804,0.6606779098510742,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,-0.029239676892757416,-0.01664889231324196,0.08643462508916855
2023-02-15-12-06-13.196657902,,,,,,,,,,,,,,,,,,,,,,,,-0.029241321608424187,-0.016654234379529953,0.08645233511924744
2023-02-15-12-06-13.196739817,,,,,,55.67013931274414,55.67013931274414,55.67013931274414,,,,5.614871978759766,5.615556240081787,1.8054757118225098,-0.02494974620640278,-0.016396811231970787,0.6606899499893188,0.000943609862588346,0.0009405414457432926,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.229704837,,,,,,,,,,,,,,,,,,,,,,,,-0.029240533709526062,-0.016656547784805298,0.08646438270807266
2023-02-15-12-06-13.229801848,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.024945072829723358,-0.016394829377532005,0.6606996655464172,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.262659827,,,,,,,,,,,,,,,,,,,,,,,,-0.02923383191227913,-0.016679801046848297,0.08646319806575775
2023-02-15-12-06-13.262735832,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.024923119693994522,-0.016410643234848976,0.6607021689414978,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.295662338,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.02493673376739025,-0.016402211040258408,0.6606952548027039,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,-0.029234666377305984,-0.016673734411597252,0.08646252006292343
2023-02-15-12-06-13.328675911,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.024933381006121635,-0.016408177092671394,0.6606864929199219,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,-0.029226889833807945,-0.01666734367609024,0.0864514634013176
2023-02-15-12-06-13.361586657,,,,,,,,,,,,,,,,,,,,,,,,-0.029236437752842903,-0.016662508249282837,0.08645742386579514
2023-02-15-12-06-13.361667540,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.02494722791016102,-0.016407841816544533,0.6606884002685547,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.394576167,,,,,,,,,,,,,,,,,,,,,,,,-0.02924485318362713,-0.016667576506733894,0.0864679142832756
2023-02-15-12-06-13.394649740,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.024936383590102196,-0.016403093934059143,0.6607056856155396,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.427572352,,,,,,,,,,,,,,,,,,,,,,,,-0.029237985610961914,-0.016677426174283028,0.08646022528409958
2023-02-15-12-06-13.427667882,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.024931659922003746,-0.016418108716607094,0.6606951951980591,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.460545838,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.02492918260395527,-0.0164252407848835,0.6606998443603516,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,-0.029233278706669807,-0.016692815348505974,0.08646740764379501
2023-02-15-12-06-13.493561269,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.02491888217628002,-0.016414029523730278,0.6606984734535217,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,-0.029220255091786385,-0.01666865311563015,0.08646436780691147
2023-02-15-12-06-13.526509434,,,,,,,,,,,,,,,,,,,,,,,,-0.029223352670669556,-0.016665654256939888,0.08646315336227417
2023-02-15-12-06-13.526591761,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.02492195926606655,-0.016400350257754326,0.6606943011283875,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.559512570,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.02492889016866684,-0.01639929972589016,0.66069495677948,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,-0.02922581508755684,-0.0166609063744545,0.0864652693271637
2023-02-15-12-06-13.592421036,,,,,,,,,,,,,,,,,,,,,,,,-0.029223376885056496,-0.016649968922138214,0.08646656572818756
2023-02-15-12-06-13.592497998,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.024930378422141075,-0.016394538804888725,0.660698652267456,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.625409017,,,,,,,,,,,,,,,,,,,,,,,,-0.02921910770237446,-0.016671661287546158,0.08645901829004288
2023-02-15-12-06-13.625497969,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.024918343871831894,-0.016414238139986992,0.6606884002685547,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.658437768,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.024926157668232918,-0.016430089250206947,0.6606875061988831,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,-0.02922219969332218,-0.016685541719198227,0.08645230531692505
2023-02-15-12-06-13.691448615,,,,,,55.6695556640625,55.6695556640625,55.6695556640625,,,,5.615103721618652,5.615788459777832,1.8054507970809937,-0.024930529296398163,-0.016441915184259415,0.6606799960136414,0.0009436490945518017,0.0009405163582414389,0.17000000178813934,2.0,1.0,1025.0,-0.02923089824616909,-0.01669519580900669,0.08644929528236389
2023-02-15-12-06-13.724394656,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.024927452206611633,-0.016441434621810913,0.6606913805007935,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.02922680787742138,-0.016694065183401108,0.08645674586296082
2023-02-15-12-06-13.757397863,,,,,,,,,,,,,,,,,,,,,,,,-0.02923375554382801,-0.0167047418653965,0.08645571023225784
2023-02-15-12-06-13.757512029,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.024937298148870468,-0.01645193248987198,0.6606862545013428,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.790292025,,,,,,,,,,,,,,,,,,,,,,,,-0.029228132218122482,-0.01670675165951252,0.08645018190145493
2023-02-15-12-06-13.790363369,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.024925541132688522,-0.01645703986287117,0.6606744527816772,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-13.823315285,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.024931183084845543,-0.016457825899124146,0.6606791615486145,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.029232501983642578,-0.01670922338962555,0.08644858747720718
2023-02-15-12-06-13.856343954,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.02492578700184822,-0.01646951399743557,0.6606919169425964,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.02923084981739521,-0.01671750843524933,0.08646523952484131
2023-02-15-12-06-13.889364871,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.024917252361774445,-0.016473105177283287,0.6607010364532471,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.02921861596405506,-0.016717970371246338,0.08647172152996063
2023-02-15-12-06-13.922269804,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.024928351864218712,-0.016489066183567047,0.6606972813606262,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.02922777272760868,-0.0167325921356678,0.08646535873413086
2023-02-15-12-06-13.955292524,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.024935178458690643,-0.01647367887198925,0.66069495677948,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.029233740642666817,-0.01673613116145134,0.08647384494543076
2023-02-15-12-06-13.988261541,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.02493520826101303,-0.016468770802021027,0.6606965661048889,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.029238488525152206,-0.01671428233385086,0.0864797905087471
2023-02-15-12-06-14.021231376,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.0249274130910635,-0.016475100070238113,0.6606775522232056,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.029231004416942596,-0.01672000251710415,0.08646584302186966
2023-02-15-12-06-14.054268875,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.02492857165634632,-0.016463445499539375,0.6606776118278503,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.029230352491140366,-0.016711659729480743,0.08645404130220413
2023-02-15-12-06-14.087150032,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.024928370490670204,-0.016466500237584114,0.6606717109680176,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.02922840416431427,-0.01670893095433712,0.086452417075634
2023-02-15-12-06-14.120190200,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.02492426708340645,-0.016485463827848434,0.6606702208518982,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,-0.02921971119940281,-0.016725366935133934,0.08645269274711609
2023-02-15-12-06-14.153100431,,,,,,,,,,,,,,,,,,,,,,,,-0.029236655682325363,-0.016723990440368652,0.08646506071090698
2023-02-15-12-06-14.153180409,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.024939611554145813,-0.016487132757902145,0.6606742143630981,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-14.186071705,,,,,,,,,,,,,,,,,,,,,,,,-0.029237447306513786,-0.016748132184147835,0.08646535873413086
2023-02-15-12-06-14.186156881,,,,,,55.668975830078125,55.668975830078125,55.668975830078125,,,,5.615335941314697,5.616020679473877,1.8054258823394775,-0.024937430396676064,-0.016504153609275818,0.6606788039207458,0.0009436978725716472,0.0009404767188243568,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-14.219179212,,,,,,55.668392181396484,55.668392181396484,55.668392181396484,,,,5.615568161010742,5.616252899169922,1.805401086807251,-0.02494230307638645,-0.016501443460583687,0.6606723070144653,0.0009437286062166095,0.0009404426673427224,0.17000000178813934,2.0,1.0,1025.0,-0.02923777513206005,-0.016751907765865326,0.08646152168512344
2023-02-15-12-06-14.251996133,,,,,,,,,,,,,,,,,,,,,,,,-0.029233478009700775,-0.01674179546535015,0.08646580576896667
2023-02-15-12-06-14.252078179,,,,,,55.668392181396484,55.668392181396484,55.668392181396484,,,,5.615568161010742,5.616252899169922,1.805401086807251,-0.024943575263023376,-0.016498995944857597,0.6606715321540833,0.0009437286062166095,0.0009404426673427224,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-14.284991932,,,,,,,,,,,,,,,,,,,,,,,,-0.029238635674118996,-0.01672770455479622,0.08647085726261139
2023-02-15-12-06-14.285067371,,,,,,55.668392181396484,55.668392181396484,55.668392181396484,,,,5.615568161010742,5.616252899169922,1.805401086807251,-0.024946806952357292,-0.016484789550304413,0.6606774926185608,0.0009437286062166095,0.0009404426673427224,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-14.318027145,,,,,,,,,,,,,,,,,,,,,,,,-0.02922465093433857,-0.01672002486884594,0.08647920936346054
2023-02-15-12-06-14.318102688,,,,,,55.668392181396484,55.668392181396484,55.668392181396484,,,,5.615568161010742,5.616252899169922,1.805401086807251,-0.024930933490395546,-0.01649225503206253,0.6606847643852234,0.0009437286062166095,0.0009404426673427224,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-14.351000854,,,,,,55.668392181396484,55.668392181396484,55.668392181396484,,,,5.615568161010742,5.616252899169922,1.805401086807251,-0.024931136518716812,-0.01648641750216484,0.6606826782226562,0.0009437286062166095,0.0009404426673427224,0.17000000178813934,2.0,1.0,1025.0,-0.029225436970591545,-0.016733966767787933,0.0864846408367157
2023-02-15-12-06-14.385008638,,,,,,,,,,,,,,,,,,,,,,,,-0.02923264540731907,-0.01671302318572998,0.08648587763309479
2023-02-15-12-06-14.385088159,,,,,,55.668392181396484,55.668392181396484,55.668392181396484,,,,5.615568161010742,5.616252899169922,1.805401086807251,-0.024939900264143944,-0.01647869311273098,0.6606777310371399,0.0009437286062166095,0.0009404426673427224,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-14.417982184,,,,,,,,,,,,,,,,,,,,,,,,-0.02922726981341839,-0.016720423474907875,0.08648388832807541
2023-02-15-12-06-14.418064033,,,,,,55.668392181396484,55.668392181396484,55.668392181396484,,,,5.615568161010742,5.616252899169922,1.805401086807251,-0.024932662025094032,-0.01648249290883541,0.6606835722923279,0.0009437286062166095,0.0009404426673427224,0.17000000178813934,2.0,1.0,1025.0,,,
2023-02-15-12-06-14.450952882,,,,,,55.668392181396484,55.668392181396484,55.668392181396484,,,,5.615568161010742,5.616252899169922,1.805401086807251,-0.02491300366818905,-0.016491375863552094,0.6606935858726501,0.0009437286062166095,0.0009404426673427224,0.17000000178813934,2.0,1.0,1025.0,-0.029211008921265602,-0.016714803874492645,0.08649412542581558
2023-02-15-12-06-14.483974889,,,,,,55.668392181396484,55.668392181396484,55.668392181396484,,,,5.615568161010742,5.616252899169922,1.805401086807251,-0.02490643598139286,-0.01649300381541252,0.6606987714767456,0.0009437286062166095,0.0009404426673427224,0.17000000178813934,2.0,1.0,1025.0,-0.02920522913336754,-0.016728155314922333,0.08650609105825424
2023-02-15-12-06-14.516922404,,,,,,55.668392181396484,55.668392181396484,55.668392181396484,,,,5.615568161010742,5.616252899169922,1.805401086807251,-0.02491445280611515,-0.01649267040193081,0.6606926321983337,0.0009437286062166095,0.0009404426673427224,0.17000000178813934,2.0,1.0,1025.0,-0.029207922518253326,-0.016725236549973488,0.08650092035531998
